R-Strength,H-Strength,VP,Cities,Dev,Round,Winner
13,33,9,2,10,3,1
4,4,2,0,0,3,0
17,18,5,0,2,3,0
8,6,4,0,6,3,0
13,21,9,2,11,3,1
4,4,2,0,0,3,0
17,40,5,0,2,3,0
8,8,4,0,6,3,0
13,40,9,2,11,3,1
4,6,2,0,0,3,0
17,24,6,1,2,3,0
8,4,4,0,6,3,0
13,15,9,2,11,3,1
4,8,2,0,0,3,0
17,21,6,1,2,3,0
8,4,4,0,6,3,0
13,2,9,2,12,3,1
4,4,2,0,0,3,0
17,18,6,1,2,3,0
8,1,4,0,6,3,0
13,2,9,2,12,3,1
4,4,2,0,0,3,0
17,40,6,1,2,3,0
8,1,4,0,6,3,0
13,10,9,2,12,3,1
4,4,2,0,0,3,0
17,55,6,1,2,3,0
8,15,4,0,7,3,0
13,10,9,2,12,3,1
4,4,2,0,0,3,0
17,15,6,1,2,3,0
8,15,4,0,7,3,0
13,12,9,2,12,3,1
4,12,2,0,0,3,0
17,18,6,1,2,3,0
8,6,4,0,7,3,0
13,15,9,2,13,3,1
4,12,2,0,0,3,0
17,8,6,1,2,3,0
8,21,4,0,7,3,0
13,8,9,2,13,3,1
4,8,3,0,0,3,0
17,4,6,1,3,3,0
8,21,4,0,7,3,0
13,8,9,2,13,3,1
4,8,3,0,0,3,0
17,12,6,1,3,3,0
8,12,4,0,7,3,0
13,4,9,2,14,3,1
4,6,3,0,0,3,0
17,15,6,1,3,3,0
8,12,4,0,7,3,0
13,12,11,2,14,3,1
18,12,2,0,0,3,0
7,6,2,0,0,1,0
14,12,2,0,0,1,0
6,6,2,0,0,1,0
18,21,2,0,0,1,1
7,6,2,0,0,1,0
14,3,2,0,1,1,0
6,8,2,0,0,1,0
18,12,4,0,0,1,1
7,6,2,0,0,1,0
14,32,2,0,1,1,0
6,3,2,0,0,1,0
18,12,4,0,0,1,1
7,4,2,0,0,1,0
14,8,2,0,1,1,0
6,3,2,0,0,1,0
18,21,4,0,0,1,1
7,15,2,0,0,1,0
14,9,2,0,1,1,0
6,1,2,0,0,1,0
22,21,6,0,1,1,1
7,18,2,0,0,1,0
14,8,2,0,1,1,0
6,6,2,0,0,1,0
22,10,6,0,1,1,1
7,15,2,0,0,1,0
14,8,2,0,1,1,0
6,8,2,0,0,1,0
22,18,6,0,1,1,1
7,15,2,0,0,1,0
14,15,2,0,1,1,0
6,6,2,0,1,1,0
22,18,6,0,1,2,1
7,18,2,0,0,2,0
14,3,2,0,2,2,0
6,4,2,0,1,2,0
22,18,6,0,1,2,1
7,2,3,0,1,2,0
14,6,2,0,2,2,0
6,10,2,0,1,2,0
22,18,6,0,1,2,1
7,2,3,0,1,2,0
14,6,2,0,2,2,0
6,15,2,0,1,2,0
22,18,6,0,1,2,1
7,2,3,0,1,2,0
14,4,2,0,2,2,0
6,8,2,0,1,2,0
25,12,7,0,1,2,1
7,2,3,0,1,2,0
14,9,2,0,2,2,0
6,6,2,0,1,2,0
25,15,7,0,1,2,1
7,1,3,0,1,2,0
14,4,2,0,2,2,0
6,9,2,0,1,2,0
25,16,7,0,1,2,1
7,6,3,0,1,2,0
14,12,2,0,2,3,0
6,2,2,0,1,3,0
27,15,8,0,1,3,1
7,6,3,0,1,3,0
14,6,2,0,3,3,0
6,2,2,0,1,3,0
27,18,8,0,1,3,1
7,8,3,0,1,3,0
14,27,2,0,3,3,0
6,2,2,0,1,3,0
27,24,8,0,1,3,1
7,10,3,0,1,3,0
14,14,2,0,3,3,0
6,1,2,0,1,3,0
27,8,8,0,2,3,1
7,10,3,0,1,3,0
14,8,2,0,3,3,0
6,1,2,0,1,3,0
27,12,8,0,2,3,1
7,12,3,0,1,3,0
14,15,2,0,3,3,0
6,0,2,0,1,3,0
30,9,9,0,2,3,1
7,12,3,0,1,3,0
14,20,2,0,3,3,0
6,2,2,0,1,3,0
30,21,9,0,2,3,1
7,16,3,0,1,3,0
14,15,2,0,3,3,0
6,1,2,0,1,3,0
30,32,9,0,2,3,1
7,3,3,0,2,3,0
14,4,4,0,4,3,0
6,1,2,0,1,3,0
37,28,12,0,3,3,1
12,6,3,0,1,3,1
6,15,2,0,0,1,0
12,8,2,0,0,1,0
8,15,2,0,0,1,0
12,18,3,0,1,1,1
6,12,2,0,0,1,0
12,8,2,0,0,1,0
8,18,2,0,0,1,0
12,1,3,0,1,1,1
6,10,2,0,0,1,0
12,10,2,0,0,1,0
8,24,2,0,0,1,0
12,1,3,0,1,1,1
6,8,2,0,0,1,0
12,18,2,0,0,1,0
10,4,3,0,0,1,0
12,1,3,0,1,1,1
6,2,2,0,0,1,0
12,18,2,0,0,1,0
10,15,3,0,0,1,0
12,3,3,0,1,1,1
6,2,2,0,0,1,0
12,8,2,0,0,1,0
10,15,3,0,0,1,0
12,9,3,0,1,1,1
6,3,2,0,0,1,0
12,3,2,0,0,1,0
10,15,3,0,0,1,0
12,2,3,0,2,1,1
6,3,2,0,0,1,0
12,6,2,0,0,1,0
10,8,3,0,1,1,0
12,8,3,0,2,1,1
6,3,2,0,0,1,0
12,10,2,0,0,1,0
10,1,5,0,1,1,0
12,21,3,0,2,1,1
6,3,2,0,0,1,0
12,6,2,0,0,1,0
10,2,5,0,1,1,0
12,10,3,0,2,1,1
6,6,2,0,0,1,0
16,9,3,0,0,1,0
10,2,5,0,1,1,0
12,6,3,0,2,1,1
6,6,2,0,0,1,0
16,9,3,0,0,1,0
10,15,5,0,1,1,0
12,3,3,0,2,1,1
6,6,2,0,0,1,0
16,8,3,0,0,1,0
10,18,5,0,1,1,0
12,2,3,0,2,2,1
6,10,2,0,0,2,0
16,12,3,0,0,2,0
10,12,5,0,2,2,0
12,10,3,0,2,2,1
6,4,2,0,0,2,0
16,10,3,0,0,2,0
10,20,5,0,2,2,0
12,10,3,0,2,2,1
6,12,2,0,0,2,0
16,4,3,0,0,2,0
10,2,7,0,3,2,0
12,4,3,0,2,2,1
6,6,2,0,0,2,0
16,18,3,0,0,2,0
10,8,7,0,3,2,0
12,3,3,0,3,2,1
6,6,2,0,0,2,0
16,1,3,0,0,2,0
18,4,8,0,3,2,0
12,12,5,0,3,2,1
6,2,2,0,0,2,0
16,6,3,0,0,2,0
18,1,6,0,3,2,0
12,21,5,0,4,2,1
6,2,2,0,0,2,0
16,1,3,0,0,2,0
18,8,6,0,3,2,0
12,32,5,0,4,2,1
6,6,2,0,0,2,0
16,2,3,0,0,2,0
18,15,6,0,4,2,0
12,6,5,0,5,2,1
6,2,2,0,0,2,0
16,8,3,0,0,2,0
18,16,6,0,4,2,0
12,12,5,0,5,2,1
6,4,2,0,0,2,0
16,8,3,0,0,2,0
18,24,6,0,4,2,0
12,15,5,0,6,2,1
6,4,2,0,0,2,0
16,6,3,0,0,2,0
18,12,6,0,4,2,0
12,16,5,0,6,2,1
6,15,2,0,0,2,0
16,1,3,0,0,3,0
18,4,6,0,4,3,0
22,1,6,0,6,3,1
6,12,2,0,0,3,0
16,1,3,0,0,3,0
18,18,6,0,4,3,0
22,1,6,0,7,3,1
6,18,2,0,0,3,0
16,8,3,0,0,3,0
18,15,7,0,5,3,0
22,6,6,0,7,3,1
6,8,2,0,0,3,0
16,15,3,0,0,3,0
18,10,7,0,5,3,0
22,15,6,0,8,3,1
6,8,2,0,0,3,0
16,21,3,0,0,3,0
18,14,7,0,5,3,0
22,4,7,1,8,3,1
6,8,2,0,0,3,0
16,12,3,0,0,3,0
24,10,8,0,5,3,0
22,9,7,1,8,3,1
6,6,2,0,0,3,0
16,33,3,0,0,3,0
24,32,8,0,5,3,0
22,20,8,1,9,3,1
6,8,2,0,0,3,0
16,48,3,0,0,3,0
24,50,8,0,6,3,0
22,8,8,1,10,3,1
6,15,2,0,0,3,0
16,36,3,0,0,3,0
24,45,8,0,7,3,0
22,14,8,1,10,3,1
6,6,2,0,0,3,0
16,1,3,0,0,3,0
24,28,8,0,7,3,0
22,21,9,1,11,3,1
6,8,2,0,0,3,0
16,18,3,0,0,3,0
24,40,8,0,7,3,0
22,1,9,1,11,3,1
6,8,2,0,0,3,0
16,8,3,0,0,3,0
24,24,8,0,8,3,0
11,4,2,0,0,1,0
7,4,3,0,1,1,0
10,9,2,0,0,1,0
16,8,3,0,0,1,1
11,4,2,0,0,1,0
7,6,3,0,1,1,0
10,4,2,0,0,1,0
16,8,3,0,0,1,1
11,2,4,0,0,1,0
7,2,3,0,1,1,0
10,4,3,0,1,1,0
16,4,3,0,0,1,1
11,6,4,0,0,1,0
7,8,3,0,1,1,0
10,4,3,0,1,1,0
16,6,3,0,0,1,1
11,6,4,0,0,1,0
7,3,4,1,1,1,0
10,8,3,0,1,1,0
16,8,3,0,0,1,1
11,8,5,0,0,1,0
7,6,4,1,1,2,0
10,8,3,0,1,2,0
16,6,5,0,1,2,1
11,3,5,0,0,2,0
7,4,4,1,1,2,0
10,10,3,0,1,2,0
16,21,3,0,1,2,1
11,4,5,0,0,2,0
7,4,4,1,1,2,0
10,6,3,0,1,2,0
16,21,5,0,1,2,1
11,1,3,0,0,2,0
7,4,4,1,1,2,0
10,8,3,0,1,2,0
22,15,6,0,1,2,1
11,1,5,0,0,2,0
7,4,4,1,1,2,0
10,6,3,0,1,2,0
22,21,4,0,1,2,1
11,9,5,0,0,2,0
7,12,4,1,1,2,0
10,8,3,0,1,2,0
25,6,5,0,1,2,1
11,12,5,0,0,2,0
7,1,5,2,1,2,0
10,3,3,0,1,2,0
25,24,5,0,1,3,1
11,15,5,0,0,3,0
7,6,5,2,1,3,0
10,10,3,0,1,3,0
25,28,5,0,1,3,1
11,21,5,0,0,3,0
7,12,5,2,1,3,0
10,12,3,0,1,3,0
25,26,5,0,1,3,1
11,40,5,0,0,3,0
7,12,5,2,1,3,0
10,12,3,0,1,3,0
30,42,6,0,1,3,1
11,44,5,0,0,3,0
7,9,5,2,2,3,0
10,10,3,0,1,3,0
30,68,8,0,1,3,1
11,56,3,0,0,3,0
7,18,5,2,2,3,0
10,12,3,0,1,3,0
30,51,8,0,1,3,1
11,48,3,0,0,3,0
7,18,5,2,2,3,0
10,10,3,0,1,3,0
30,60,8,0,1,3,1
11,36,3,0,0,3,0
7,28,5,2,2,3,0
10,10,3,0,1,3,0
38,56,11,0,2,3,1
17,12,2,0,0,3,0
3,15,2,0,0,1,0
12,8,2,0,0,1,1
12,18,2,0,0,1,0
17,12,2,0,0,1,0
3,10,2,0,0,1,0
12,8,2,0,0,1,1
12,12,2,0,0,1,0
17,18,2,0,0,1,0
3,10,2,0,0,1,0
12,6,2,0,0,1,1
12,8,2,0,0,1,0
17,21,2,0,0,1,0
3,10,2,0,0,1,0
12,1,3,0,1,1,1
12,21,2,0,0,1,0
17,24,2,0,0,1,0
3,10,2,0,0,1,0
12,2,3,0,1,1,1
12,3,2,0,0,1,0
17,18,4,0,0,1,0
3,10,2,0,0,1,0
12,4,3,0,1,1,1
12,6,2,0,0,1,0
17,15,4,0,0,1,0
3,8,2,0,0,1,0
12,10,3,0,1,1,1
12,4,2,0,0,1,0
21,4,5,0,0,1,0
3,8,2,0,0,1,0
12,15,3,0,1,1,1
12,4,2,0,0,1,0
21,24,5,0,0,1,0
3,8,2,0,0,1,0
12,8,3,0,2,1,1
12,9,2,0,0,1,0
21,8,5,0,0,1,0
3,6,2,0,0,1,0
12,0,4,1,2,1,1
12,9,2,0,0,1,0
21,12,5,0,0,1,0
3,8,2,0,0,1,0
12,2,4,1,2,1,1
12,15,2,0,0,1,0
21,15,5,0,0,1,0
3,8,2,0,0,1,0
12,8,4,1,2,1,1
12,10,2,0,0,1,0
21,21,5,0,0,1,0
3,4,2,0,0,1,0
12,3,4,1,2,1,1
12,20,2,0,0,1,0
21,28,5,0,0,1,0
3,4,2,0,0,1,0
12,3,4,1,2,1,1
12,18,2,0,1,1,0
21,15,6,0,1,1,0
3,4,2,0,0,1,0
12,10,4,1,2,1,1
12,21,2,0,1,1,0
21,8,6,0,1,1,0
3,4,2,0,0,1,0
12,24,4,1,2,1,1
12,6,2,0,1,1,0
21,24,6,0,1,1,0
3,6,2,0,0,1,0
12,3,6,1,3,1,1
12,18,2,0,1,1,0
21,14,6,0,1,1,0
3,6,2,0,0,1,0
12,8,6,1,3,1,1
12,15,2,0,1,1,0
21,8,6,0,1,1,0
3,15,2,0,0,1,0
12,8,6,1,3,1,1
12,3,2,0,1,1,0
21,4,6,0,1,1,0
3,21,2,0,0,1,0
12,6,6,1,3,1,1
15,10,3,0,1,1,0
21,9,6,0,1,1,0
3,21,2,0,0,1,0
12,15,6,1,3,1,1
15,12,3,0,1,1,0
21,10,6,0,1,1,0
3,21,2,0,0,1,0
12,20,6,1,3,1,1
15,8,3,0,1,1,0
21,10,6,0,1,1,0
3,24,2,0,0,1,0
12,12,6,1,3,1,1
15,2,4,0,2,1,0
21,6,6,0,1,1,0
3,6,2,0,0,1,0
12,10,6,1,3,1,1
15,6,4,0,2,1,0
21,6,6,0,1,1,0
3,12,2,0,0,1,0
12,3,6,1,3,1,1
15,15,4,0,2,1,0
21,12,6,0,1,1,0
3,2,2,0,1,1,0
12,18,6,1,3,1,1
15,12,4,0,2,1,0
21,15,6,0,1,1,0
3,0,2,0,1,2,0
12,18,6,1,3,2,1
15,9,4,0,3,2,0
21,21,6,0,1,2,0
3,0,2,0,1,2,0
12,4,6,1,3,2,1
15,6,4,0,3,2,0
21,21,6,0,1,2,0
3,1,2,0,1,2,0
12,1,6,1,3,2,1
15,6,4,0,3,2,0
21,27,6,0,1,2,0
3,6,2,0,1,2,0
12,8,6,1,3,2,1
15,6,4,0,3,2,0
21,28,6,0,1,2,0
3,8,2,0,1,2,0
12,10,6,1,3,2,1
15,10,4,0,3,2,0
21,32,6,0,1,2,0
3,15,2,0,1,2,0
12,10,6,1,3,2,1
15,21,4,0,3,2,0
21,27,6,0,1,2,0
3,15,2,0,1,2,0
12,8,6,1,3,2,1
17,3,5,0,4,2,0
21,21,6,0,1,2,0
3,15,2,0,1,2,0
12,15,6,1,3,2,1
17,18,5,0,4,2,0
21,10,6,0,1,2,0
3,15,2,0,1,2,0
12,18,6,1,3,2,1
17,6,5,0,5,2,0
21,10,6,0,1,2,0
3,2,2,0,1,2,0
12,24,6,1,3,2,1
17,12,7,0,6,2,0
21,12,6,0,1,2,0
3,6,2,0,1,2,0
12,9,4,1,3,2,1
17,21,7,0,6,2,0
21,3,6,0,1,2,0
3,10,2,0,1,2,0
18,12,5,1,3,2,1
17,10,7,0,6,2,0
21,2,6,0,1,2,0
3,12,2,0,1,2,0
18,15,5,1,3,2,1
17,24,7,0,6,2,0
21,8,6,0,1,2,0
3,15,2,0,1,2,0
18,6,5,1,3,2,1
18,12,8,0,6,2,0
21,12,6,0,1,2,0
3,9,2,0,1,2,0
18,18,5,1,3,2,1
18,40,8,0,6,2,0
21,32,6,0,1,2,0
3,9,2,0,1,2,0
18,12,5,1,4,2,1
18,36,8,0,6,2,0
21,24,6,0,1,2,0
3,4,2,0,1,2,0
18,16,7,1,4,2,1
18,21,6,0,6,2,0
21,28,6,0,1,2,0
3,0,2,0,1,2,0
18,12,7,1,5,2,1
18,24,6,0,6,2,0
21,36,6,0,1,2,0
3,1,2,0,1,2,0
18,28,7,1,5,2,1
18,12,6,0,6,2,0
21,2,6,0,1,2,0
3,1,2,0,1,2,0
18,15,7,1,5,2,1
18,32,6,0,6,2,0
21,21,6,0,1,2,0
3,4,2,0,1,2,0
18,10,7,1,5,2,1
18,4,6,0,6,2,0
21,12,6,0,1,2,0
3,1,2,0,1,2,0
18,18,7,1,5,2,1
18,16,6,0,6,2,0
21,24,6,0,1,2,0
3,1,2,0,1,2,0
18,18,7,1,5,2,1
18,6,6,0,7,2,0
21,24,6,0,1,2,0
3,1,2,0,1,2,0
18,27,7,1,5,2,1
18,12,7,0,8,2,0
21,12,6,0,1,2,0
3,0,2,0,1,2,0
18,14,7,1,5,2,1
18,18,7,0,8,2,0
21,32,6,0,1,2,0
3,1,2,0,1,2,0
18,15,7,1,5,2,1
18,65,7,0,8,2,0
21,18,6,0,1,3,0
3,1,2,0,1,3,0
18,12,7,1,5,3,1
18,36,8,0,9,3,0
21,32,6,0,1,3,0
3,12,2,0,1,3,0
18,9,7,1,5,3,1
18,18,8,0,9,3,0
21,15,6,0,1,3,0
3,12,2,0,1,3,0
18,21,7,1,5,3,1
18,28,8,0,9,3,0
21,16,6,0,1,3,0
3,18,2,0,1,3,0
18,12,7,1,5,3,1
18,1,8,0,9,3,0
21,55,6,0,1,3,0
3,21,2,0,1,3,0
18,48,7,1,6,3,1
18,6,8,0,9,3,0
21,4,6,0,1,3,0
3,12,2,0,1,3,0
18,40,7,1,7,3,1
18,36,8,0,9,3,0
21,8,6,0,1,3,0
3,8,2,0,1,3,0
18,28,7,1,8,3,1
18,52,8,0,9,3,0
21,3,6,0,1,3,0
3,10,2,0,1,3,0
18,24,7,1,9,3,1
18,28,8,0,9,3,0
21,8,6,0,1,3,0
3,10,2,0,1,3,0
18,6,7,1,9,3,1
18,15,8,0,9,3,0
21,21,6,0,1,3,0
3,8,2,0,1,3,0
18,12,7,1,9,3,1
18,40,8,0,10,3,0
21,21,6,0,1,3,0
3,3,2,0,1,3,0
18,15,7,1,9,3,1
18,12,8,0,11,3,0
21,32,6,0,1,3,0
3,10,2,0,1,3,0
18,24,7,1,9,3,1
18,15,8,0,11,3,0
21,33,6,0,1,3,0
3,18,2,0,1,3,0
18,6,7,1,9,3,1
18,8,8,0,12,3,0
21,8,6,0,1,3,0
3,21,2,0,1,3,0
18,6,7,1,10,3,1
18,9,8,0,12,3,0
21,10,6,0,1,3,0
3,18,2,0,1,3,0
18,12,7,1,10,3,1
18,24,8,0,12,3,0
21,8,6,0,1,3,0
3,15,2,0,1,3,0
24,1,8,1,10,3,1
18,8,8,0,12,3,0
21,18,6,0,1,3,0
3,6,2,0,1,3,0
24,12,8,1,10,3,1
18,9,8,0,12,3,0
21,10,6,0,1,3,0
3,2,2,0,1,3,0
24,6,9,2,10,3,1
18,9,8,0,12,3,0
21,40,6,0,1,3,0
3,6,2,0,1,3,0
24,4,9,2,10,3,1
18,16,8,0,12,3,0
21,14,6,0,1,3,0
3,8,2,0,1,3,0
24,2,9,2,10,3,1
18,3,8,0,13,3,0
21,3,6,0,1,3,0
3,6,2,0,1,3,0
24,3,9,2,10,3,1
18,4,8,0,13,3,0
21,8,6,0,1,3,0
3,4,2,0,1,3,0
24,16,9,2,10,3,1
18,21,8,0,13,3,0
21,15,6,0,1,3,0
3,20,2,0,1,3,0
24,9,9,2,10,3,1
18,12,8,0,13,3,0
21,12,6,0,1,3,0
3,24,2,0,1,3,0
24,36,9,2,10,3,1
18,15,8,0,13,3,0
25,1,7,0,1,3,0
3,15,2,0,1,3,0
24,20,9,2,10,3,1
18,12,8,0,13,3,0
25,10,7,0,1,3,0
3,18,2,0,1,3,0
24,28,9,2,10,3,1
18,8,8,0,13,3,0
25,28,7,0,1,3,0
3,18,2,0,1,3,0
24,28,10,3,10,3,1
9,4,3,1,0,3,0
10,4,2,0,0,1,1
12,8,2,0,0,1,0
7,4,2,0,1,1,0
9,15,3,1,0,1,0
10,4,2,0,0,1,1
12,12,2,0,0,1,0
7,21,2,0,1,1,0
9,1,3,1,0,1,0
10,1,2,0,0,1,1
12,4,2,0,0,1,0
7,18,3,0,2,1,0
9,1,3,1,1,1,0
10,1,2,0,0,1,1
12,8,2,0,0,1,0
7,8,3,0,3,1,0
9,4,3,1,1,1,0
10,1,2,0,0,1,1
12,2,2,0,0,1,0
7,8,3,0,3,1,0
9,15,3,1,1,1,0
10,0,2,0,0,1,1
12,6,2,0,0,1,0
7,8,3,0,3,1,0
9,12,4,2,1,1,0
10,1,2,0,0,1,1
12,3,2,0,0,1,0
7,6,3,0,3,1,0
9,24,4,2,1,1,0
10,1,2,0,0,1,1
12,12,2,0,0,1,0
7,6,5,0,4,1,0
9,24,4,2,1,1,0
10,1,2,0,0,1,1
12,8,2,0,0,1,0
7,12,5,0,4,1,0
9,3,4,2,1,1,0
10,4,2,0,0,1,1
12,18,2,0,0,1,0
7,4,5,0,4,1,0
9,12,4,2,1,1,0
10,4,2,0,0,1,1
12,21,2,0,0,1,0
7,12,5,0,4,1,0
9,3,4,2,2,1,0
19,0,3,0,0,1,1
12,21,2,0,0,1,0
7,4,5,0,5,1,0
9,16,6,2,2,1,0
19,1,5,0,0,1,1
12,8,2,0,1,1,0
7,8,3,0,5,1,0
9,15,6,2,2,1,0
19,0,5,0,0,1,1
12,1,2,0,1,1,0
7,8,3,0,5,1,0
9,21,6,2,2,1,0
19,6,5,0,0,1,1
12,4,2,0,1,1,0
7,6,3,0,5,1,0
9,21,6,2,2,1,0
27,4,6,0,0,1,1
12,4,2,0,1,1,0
7,6,3,0,5,1,0
9,24,6,2,2,1,0
27,4,6,0,0,1,1
12,12,2,0,1,1,0
7,6,3,0,5,1,0
9,60,6,2,2,1,0
27,4,6,0,0,1,1
12,12,2,0,1,1,0
7,6,3,0,5,1,0
9,54,6,2,2,1,0
27,8,6,0,0,1,1
12,24,2,0,1,1,0
7,6,3,0,5,2,0
9,24,6,2,2,2,0
27,6,6,0,0,2,1
12,15,2,0,1,2,0
7,9,3,0,5,2,0
9,6,6,2,2,2,0
27,8,6,0,1,2,1
12,9,2,0,1,2,0
7,9,3,0,5,2,0
9,4,6,2,2,2,0
27,18,6,0,1,2,1
12,15,2,0,1,2,0
7,15,3,0,5,2,0
9,4,6,2,2,2,0
30,15,7,0,2,2,1
12,6,2,0,1,2,0
7,15,5,0,6,2,0
9,32,4,2,2,2,0
30,18,8,1,2,2,1
12,6,2,0,1,2,0
7,28,5,0,6,2,0
9,12,4,2,2,2,0
30,10,8,1,2,2,1
12,0,2,0,1,2,0
7,15,5,0,6,2,0
9,20,4,2,2,2,0
30,12,8,1,2,2,1
12,3,2,0,1,2,0
7,18,5,0,6,2,0
9,18,4,2,2,2,0
30,36,8,1,2,2,1
12,1,2,0,1,2,0
7,8,5,0,6,2,0
9,24,4,2,2,2,0
30,56,8,1,2,2,1
12,6,2,0,1,2,0
7,18,5,0,6,2,0
9,30,4,2,2,2,0
30,80,8,1,2,2,1
12,8,2,0,1,2,0
7,18,5,0,6,2,0
9,21,4,2,2,2,0
30,14,8,1,2,2,1
12,10,2,0,1,2,0
7,12,5,0,6,2,0
9,8,4,2,2,2,0
30,15,8,1,2,2,1
12,4,2,0,1,2,0
7,2,5,0,6,2,0
9,22,4,2,2,2,0
30,14,8,1,2,2,1
12,12,2,0,1,2,0
7,8,5,0,6,2,0
9,16,4,2,2,2,0
30,12,8,1,2,2,1
12,18,2,0,1,2,0
7,6,5,0,6,2,0
9,8,4,2,2,2,0
30,55,8,1,2,2,1
12,8,2,0,2,2,0
7,8,5,0,6,2,0
9,8,4,2,2,2,0
30,24,8,1,2,2,1
12,4,2,0,2,2,0
7,6,5,0,6,2,0
9,12,4,2,2,2,0
30,27,8,1,2,2,1
12,12,2,0,2,2,0
7,1,5,0,7,2,0
9,4,5,2,3,2,0
30,4,8,1,2,3,1
12,4,2,0,2,3,0
7,6,5,0,7,3,0
9,30,6,2,4,3,0
30,15,8,1,2,3,1
12,18,2,0,2,3,0
7,4,5,0,8,3,0
9,6,6,2,4,3,0
30,20,8,1,3,3,1
12,12,2,0,2,3,0
7,12,5,0,8,3,0
9,2,6,2,4,3,0
30,40,8,1,3,3,1
20,1,3,0,2,3,0
7,1,5,0,9,3,0
9,16,6,2,4,3,0
30,55,8,1,4,3,1
20,6,3,0,2,3,0
7,8,5,0,9,3,0
9,16,6,2,4,3,0
30,32,8,1,4,3,1
20,10,3,0,2,3,0
7,2,5,0,9,3,0
9,4,6,2,4,3,0
30,12,8,1,4,3,1
20,6,3,0,2,3,0
7,2,5,0,9,3,0
9,15,6,2,4,3,0
30,6,8,1,4,3,1
20,4,3,0,2,3,0
7,3,5,0,9,3,0
9,27,6,2,4,3,0
30,15,8,1,4,3,1
20,21,3,0,2,3,0
7,1,5,0,9,3,0
9,27,6,2,4,3,0
30,21,8,1,4,3,1
20,10,3,0,2,3,0
7,1,5,0,9,3,0
9,24,6,2,4,3,0
30,8,8,1,4,3,1
20,27,3,0,2,3,0
7,12,5,0,9,3,0
9,8,6,2,4,3,0
30,18,8,1,4,3,1
20,18,3,0,2,3,0
7,10,5,0,9,3,0
9,6,6,2,4,3,0
30,24,8,1,4,3,1
20,21,3,0,2,3,0
7,20,6,0,11,3,0
9,10,6,2,4,3,0
30,45,8,1,4,3,1
20,15,3,0,2,3,0
9,9,7,0,11,3,0
9,10,6,2,4,3,0
30,36,9,2,4,3,1
21,21,4,0,2,3,0
9,15,7,0,11,3,0
9,14,6,2,4,3,0
30,52,9,2,4,3,1
21,24,4,0,2,3,0
9,12,7,0,11,3,0
9,8,6,2,4,3,0
8,2,2,0,0,1,1
9,9,2,0,1,1,0
12,9,2,0,0,1,0
8,4,2,0,0,1,0
8,3,2,0,0,1,1
9,15,2,0,1,1,0
12,8,2,0,0,1,0
8,8,2,0,1,1,0
8,2,2,0,0,1,1
9,6,4,0,2,1,0
12,21,2,0,0,1,0
8,8,2,0,1,1,0
8,2,2,0,0,1,1
9,6,4,0,2,1,0
12,3,2,0,0,1,0
8,8,2,0,1,1,0
8,2,2,0,0,1,1
9,18,4,0,2,1,0
12,8,2,0,0,1,0
8,10,2,0,1,1,0
8,6,2,0,0,1,1
9,2,5,1,2,1,0
12,10,2,0,0,1,0
8,8,2,0,1,1,0
8,6,2,0,0,1,1
9,21,5,1,2,1,0
12,18,2,0,0,1,0
8,8,3,0,2,1,0
8,6,4,0,0,1,1
9,9,6,2,2,1,0
12,21,2,0,0,1,0
8,8,3,0,2,1,0
8,2,4,0,0,1,1
9,8,6,2,2,1,0
12,21,2,0,0,1,0
8,3,3,0,2,1,0
8,6,4,0,0,1,1
9,16,6,2,2,1,0
12,18,2,0,0,1,0
8,1,3,0,2,1,0
8,8,4,0,0,1,1
9,18,6,2,2,1,0
12,21,2,0,0,1,0
8,1,3,0,2,1,0
8,6,4,0,0,1,1
9,4,6,2,2,1,0
12,21,2,0,0,1,0
8,4,3,0,2,1,0
8,6,4,0,0,1,1
9,1,6,2,3,1,0
12,27,2,0,0,1,0
8,1,3,0,3,1,0
8,6,4,0,0,1,1
9,4,6,2,3,1,0
12,4,2,0,0,1,0
8,1,3,0,3,1,0
8,6,4,0,0,1,1
9,1,6,2,3,1,0
12,15,2,0,0,1,0
8,6,3,0,3,1,0
8,4,4,0,0,1,1
9,3,6,2,3,1,0
12,15,2,0,0,1,0
8,1,4,0,4,1,0
8,4,4,0,0,1,1
9,6,6,2,3,1,0
12,16,2,0,0,1,0
8,6,4,0,4,1,0
8,12,4,0,0,1,1
9,15,6,2,3,1,0
12,14,2,0,1,1,0
8,0,4,0,4,1,0
8,4,4,0,0,1,1
9,6,6,2,3,1,0
12,27,2,0,1,1,0
8,1,4,0,4,1,0
8,4,4,0,0,1,1
9,6,6,2,3,1,0
12,8,2,0,1,1,0
8,4,4,0,4,1,0
8,4,4,0,0,1,1
9,4,6,2,3,1,0
12,8,2,0,1,1,0
8,9,4,0,4,1,0
8,8,4,0,0,1,1
9,6,6,2,3,1,0
12,3,2,0,1,1,0
8,15,4,0,4,1,0
8,12,4,0,0,1,1
9,15,6,2,3,1,0
12,2,2,0,1,1,0
8,21,4,0,4,1,0
8,15,4,0,0,1,1
9,36,6,2,4,1,0
12,6,2,0,1,1,0
8,21,4,0,4,1,0
8,9,4,0,0,1,1
9,12,6,2,4,1,0
12,9,2,0,1,1,0
8,18,4,0,4,1,0
14,1,5,0,0,1,1
9,15,6,2,4,1,0
12,4,2,0,2,1,0
8,15,4,0,5,1,0
14,2,5,0,0,1,1
9,12,6,2,4,1,0
12,9,2,0,2,1,0
